osmid,y,x,street_count,highway,geometry
1489181962,734465.0419475356,538657.1759109824,3,,POINT (538657.1759109824 734465.0419475356)
1489181632,734260.4618930025,538732.8047307258,3,,POINT (538732.8047307258 734260.4618930025)
1489181531,734873.8587331994,537791.319774192,3,,POINT (537791.319774192 734873.8587331994)
1489181601,734845.156795355,537801.5860782386,3,,POINT (537801.5860782386 734845.156795355)
5608452727,734981.1440639311,537726.6278029951,1,,POINT (537726.6278029951 734981.1440639311)
12640356717,734901.6207174438,537828.5946311062,1,,POINT (537828.5946311062 734901.6207174438)
1489181695,734267.1285790454,538341.1857016601,3,,POINT (538341.1857016601 734267.1285790454)
1489181545,734166.1226777841,538215.8764289385,3,,POINT (538215.8764289385 734166.1226777841)
1489181533,734915.0424333039,538037.7259493058,3,,POINT (538037.7259493058 734915.0424333039)
1489181860,735001.1966052627,538076.6069595725,3,,POINT (538076.6069595725 735001.1966052627)
1489181745,735046.8700416513,537767.1260790741,1,,POINT (537767.1260790741 735046.8700416513)
1489181538,734760.9048735461,539023.8071298891,1,,POINT (539023.8071298891 734760.9048735461)
1489181991,734774.7399492466,538923.1008028123,3,,POINT (538923.1008028123 734774.7399492466)
1489182085,734247.1061823715,538179.641809725,3,,POINT (538179.641809725 734247.1061823715)
1489181682,734133.3772445663,538166.2689811513,3,,POINT (538166.2689811513 734133.3772445663)
1489181549,734375.703931057,538414.5268210818,3,,POINT (538414.5268210818 734375.703931057)
1489181642,734601.8056074091,538445.9919794062,3,,POINT (538445.9919794062 734601.8056074091)
1489182054,734365.3782029074,538397.8543738814,4,,POINT (538397.8543738814 734365.3782029074)
1489181655,734792.7224717799,538449.1959530542,3,,POINT (538449.1959530542 734792.7224717799)
1489181553,734274.8202866428,538855.2673226186,1,,POINT (538855.2673226186 734274.8202866428)
1489181900,734266.3575857676,538753.4263877718,3,,POINT (538753.4263877718 734266.3575857676)
1489181555,734640.1495259837,538580.4962202035,3,,POINT (538580.4962202035 734640.1495259837)
1489182083,734668.8396954007,538585.0742122008,4,,POINT (538585.0742122008 734668.8396954007)
1489181699,734599.6250946629,538567.7801877558,3,,POINT (538567.7801877558 734599.6250946629)
1489181686,734481.316681703,538754.1032134136,1,,POINT (538754.1032134136 734481.316681703)
1489181665,734610.5330051406,538390.4755451777,3,,POINT (538390.4755451777 734610.5330051406)
1489182062,735114.7572790341,538022.9082389633,3,,POINT (538022.9082389633 735114.7572790341)
1489182023,734782.9903932766,538600.5789930068,3,,POINT (538600.5789930068 734782.9903932766)
1489181568,734699.182445797,539018.1696988652,1,,POINT (539018.1696988652 734699.182445797)
1489181718,734717.1947415887,538868.7368626447,3,,POINT (538868.7368626447 734717.1947415887)
1489181570,734673.6599894542,538522.9506254373,1,,POINT (538522.9506254373 734673.6599894542)
1489181727,734366.2075707501,537938.4604382914,3,,POINT (537938.4604382914 734366.2075707501)
5608521623,734453.9659273735,538280.813502067,3,,POINT (538280.813502067 734453.9659273735)
1489181577,734763.1774668104,538297.5752032247,1,,POINT (538297.5752032247 734763.1774668104)
1489181634,734818.1251660229,538321.732591627,3,,POINT (538321.732591627 734818.1251660229)
1489182069,734597.59197021,538522.0314762802,3,,POINT (538522.0314762802 734597.59197021)
1489181591,735249.7210659226,538193.1014174088,1,,POINT (538193.1014174088 735249.7210659226)
1489181595,733605.662796544,539049.611716683,1,,POINT (539049.611716683 733605.662796544)
5608452416,734866.0193928017,537884.9472137855,3,,POINT (537884.9472137855 734866.0193928017)
1489181603,734549.3825509669,538819.4361231064,3,,POINT (538819.4361231064 734549.3825509669)
1489181779,734496.6309315074,538899.2684197149,3,,POINT (538899.2684197149 734496.6309315074)
1489181960,734194.5111023661,538468.4182336298,3,,POINT (538468.4182336298 734194.5111023661)
4537826916,734245.0536170148,538390.3118558874,1,,POINT (538390.3118558874 734245.0536170148)
4537826911,734041.5118281674,538716.1471704936,1,,POINT (538716.1471704936 734041.5118281674)
12945818942,734097.4595538063,538133.1002764911,3,,POINT (538133.1002764911 734097.4595538063)
1489181987,734101.8653761793,538110.0395553339,3,,POINT (538110.0395553339 734101.8653761793)
1489181713,734275.7999248903,537935.0080842436,3,,POINT (537935.0080842436 734275.7999248903)
1489181964,734685.0829309373,537814.7618046664,3,,POINT (537814.7618046664 734685.0829309373)
13284211661,734235.2988794442,538729.2411972423,1,,POINT (538729.2411972423 734235.2988794442)
1489181640,734708.6083441153,538592.020867647,4,,POINT (538592.020867647 734708.6083441153)
1489181675,735030.9949327128,538870.7356116009,3,,POINT (538870.7356116009 735030.9949327128)
1489181648,735207.4870767313,538154.2011896451,1,,POINT (538154.2011896451 735207.4870767313)
1489181773,735088.7547087349,538051.9191897289,3,,POINT (538051.9191897289 735088.7547087349)
1489181731,734382.2052850827,538384.7110463161,3,,POINT (538384.7110463161 734382.2052850827)
4537826894,735126.6431711029,538905.9719492857,1,,POINT (538905.9719492857 735126.6431711029)
13979502114,735075.4390484306,538752.0575157156,1,,POINT (538752.0575157156 735075.4390484306)
1489181681,734436.2459897446,538690.6329758962,1,,POINT (538690.6329758962 734436.2459897446)
5608479992,735087.0739729925,538744.046657966,1,,POINT (538744.046657966 735087.0739729925)
5758163678,733474.6586992245,538130.5935216483,3,,POINT (538130.5935216483 733474.6586992245)
9515493370,734273.3134148105,538332.9133576845,3,,POINT (538332.9133576845 734273.3134148105)
1489182090,734287.7869973619,538131.4091793874,3,,POINT (538131.4091793874 734287.7869973619)
1489181804,734778.1113701668,538876.0883074914,3,,POINT (538876.0883074914 734778.1113701668)
1489181832,734725.0974229741,538788.8372244242,3,,POINT (538788.8372244242 734725.0974229741)
1489182031,734355.6101017679,538135.0980111697,3,,POINT (538135.0980111697 734355.6101017679)
9515493369,734381.8313741809,538355.9501766769,3,,POINT (538355.9501766769 734381.8313741809)
1489181738,735117.1150111603,538185.97622531,1,,POINT (538185.97622531 735117.1150111603)
1489181766,734870.2546690166,537694.848487845,1,,POINT (537694.848487845 734870.2546690166)
4537826898,734876.0574341293,538955.7577654672,3,,POINT (538955.7577654672 734876.0574341293)
1489182082,734824.4435328285,538925.4087578323,1,,POINT (538925.4087578323 734824.4435328285)
8925758702,734411.8159641786,538847.9190071179,1,,POINT (538847.9190071179 734411.8159641786)
4537826917,734148.7847209449,538853.9419152236,1,,POINT (538853.9419152236 734148.7847209449)
4537826913,734165.3598968455,538641.1499146699,3,,POINT (538641.1499146699 734165.3598968455)
1489181842,735209.2160957736,537858.4910468925,1,,POINT (537858.4910468925 735209.2160957736)
1489181843,734174.4307863135,538065.8413320027,1,,POINT (538065.8413320027 734174.4307863135)
1489181888,735114.9288545755,537807.9984551193,1,,POINT (537807.9984551193 735114.9288545755)
1489181891,734237.801124337,538136.3517473713,1,,POINT (538136.3517473713 734237.801124337)
5608521110,734280.9771560162,538760.8550416207,3,,POINT (538760.8550416207 734280.9771560162)
1489181912,733164.2037069302,537738.1595070292,4,,POINT (537738.1595070292 733164.2037069302)
5618799847,733159.1989964386,537742.6065434688,3,,POINT (537742.6065434688 733159.1989964386)
1486368055,733107.5963976264,537679.2710796075,2,,POINT (537679.2710796075 733107.5963976264)
11301881930,734673.5642887757,537799.2618364508,2,,POINT (537799.2618364508 734673.5642887757)
13284211659,734815.1456205209,538924.1331805084,1,,POINT (538924.1331805084 734815.1456205209)
5610607157,733767.1742339021,539145.7513828401,3,,POINT (539145.7513828401 733767.1742339021)
5610607181,733565.4573176749,538941.5136347612,3,,POINT (538941.5136347612 733565.4573176749)
1489194752,731021.448068774,538226.8767210639,3,,POINT (538226.8767210639 731021.448068774)
1489219882,730973.9924124178,538356.884483465,3,,POINT (538356.884483465 730973.9924124178)
1489219994,730800.1184343738,538157.5660169183,3,,POINT (538157.5660169183 730800.1184343738)
5573446118,731157.0837755243,538251.1678151622,3,,POINT (538251.1678151622 731157.0837755243)
1489194759,730710.4050559377,538118.9385152322,3,traffic_signals,POINT (538118.9385152322 730710.4050559377)
5573796283,730693.6064387913,538109.4656411427,3,,POINT (538109.4656411427 730693.6064387913)
1489219675,730721.750542603,538123.8276673143,3,,POINT (538123.8276673143 730721.750542603)
5575961550,730704.3320949746,538129.2010291105,3,,POINT (538129.2010291105 730704.3320949746)
1489194790,730064.2618202848,537250.4269996793,3,,POINT (537250.4269996793 730064.2618202848)
1489219663,730191.931974713,537478.2029947265,3,,POINT (537478.2029947265 730191.931974713)
1489219914,731157.1208215859,537111.5881768798,3,,POINT (537111.5881768798 731157.1208215859)
13180041830,731826.4941895562,537586.1144249212,3,,POINT (537586.1144249212 731826.4941895562)
1489194779,730385.9843230019,538548.7323886072,3,,POINT (538548.7323886072 730385.9843230019)
1489194888,730359.3355708555,538570.3400672622,3,,POINT (538570.3400672622 730359.3355708555)
10057843190,732333.8656246554,538044.1051442251,3,traffic_signals,POINT (538044.1051442251 732333.8656246554)
10057843174,731842.7398652391,538251.8954633473,3,,POINT (538251.8954633473 731842.7398652391)
1489194817,730368.5063887072,538579.5971287909,3,,POINT (538579.5971287909 730368.5063887072)
1489194878,731845.5960830251,538257.7963002572,3,,POINT (538257.7963002572 731845.5960830251)
1489220017,731847.4931506136,538473.1707626553,3,,POINT (538473.1707626553 731847.4931506136)
1489200244,732266.2540989615,538691.0703073265,2,,POINT (538691.0703073265 732266.2540989615)
1489200387,732582.0733803564,538609.5245965823,3,,POINT (538609.5245965823 732582.0733803564)
1489200359,732216.332456764,538896.3434800294,3,,POINT (538896.3434800294 732216.332456764)
1489200366,732362.5871891689,539069.1999901197,3,,POINT (539069.1999901197 732362.5871891689)
1489200404,732542.7823587079,538856.3625128174,3,,POINT (538856.3625128174 732542.7823587079)
1489200491,732638.048387203,538867.2936132645,3,,POINT (538867.2936132645 732638.048387203)
6818827476,732344.7054355665,538069.0241275692,3,,POINT (538069.0241275692 732344.7054355665)
1489200423,732608.2325078613,539083.2514072643,3,,POINT (539083.2514072643 732608.2325078613)
1489219543,730112.0882293683,538176.1279332311,3,,POINT (538176.1279332311 730112.0882293683)
1489219666,730064.4678525083,538116.8654805487,3,,POINT (538116.8654805487 730064.4678525083)
1489219721,730170.1851104512,538134.8550492587,3,,POINT (538134.8550492587 730170.1851104512)
1489219553,731010.2144905134,538000.6503450574,3,,POINT (538000.6503450574 731010.2144905134)
5573446117,731106.217709414,538007.0175038159,3,,POINT (538007.0175038159 731106.217709414)
1489219906,730828.7260471311,538091.0331463584,3,,POINT (538091.0331463584 730828.7260471311)
1489219999,730969.8574769155,538053.837661625,1,,POINT (538053.837661625 730969.8574769155)
1489219555,730325.2326828324,537790.5504167831,1,,POINT (537790.5504167831 730325.2326828324)
1489219962,730297.225317769,537749.7572162627,3,,POINT (537749.7572162627 730297.225317769)
1489219556,730930.6324051094,538478.4110719722,3,,POINT (538478.4110719722 730930.6324051094)
1489219796,730958.3139031858,538400.1503498264,3,,POINT (538400.1503498264 730958.3139031858)
1489219643,730951.3985096718,538486.1455119693,3,,POINT (538486.1455119693 730951.3985096718)
1489219557,730665.4087379819,538494.56994279,3,,POINT (538494.56994279 730665.4087379819)
1489219864,730647.0851155024,538564.9097426041,3,,POINT (538564.9097426041 730647.0851155024)
1489220036,730667.590913196,538485.0617863906,3,,POINT (538485.0617863906 730667.590913196)
9523565897,730819.2201163332,538521.2134569379,1,,POINT (538521.2134569379 730819.2201163332)
1489219558,730647.2054988294,538720.5752722737,1,,POINT (538720.5752722737 730647.2054988294)
1489219582,730674.7916756057,538569.9421007605,3,,POINT (538569.9421007605 730674.7916756057)
1489219560,730044.6876585401,537613.5751229248,3,,POINT (537613.5751229248 730044.6876585401)
6818805523,730089.7691622918,537598.211977064,3,,POINT (537598.211977064 730089.7691622918)
1489219968,730207.8745900533,537820.278628336,3,,POINT (537820.278628336 730207.8745900533)
1489219568,729875.3507099437,537595.1415433544,3,,POINT (537595.1415433544 729875.3507099437)
1489219717,729883.7388151034,537591.6426375286,3,,POINT (537591.6426375286 729883.7388151034)
1489219802,729946.1824912004,537682.6326410776,3,,POINT (537682.6326410776 729946.1824912004)
1489219715,729733.866979471,537650.9743837845,3,,POINT (537650.9743837845 729733.866979471)
1489219571,731100.7246942964,538184.207937773,1,,POINT (538184.207937773 731100.7246942964)
1489219851,731084.7805076354,538179.399407661,3,,POINT (538179.399407661 731084.7805076354)
1489219836,730756.0826344254,538578.3305214428,3,,POINT (538578.3305214428 730756.0826344254)
1489219587,730521.5596123337,538549.7096893654,1,,POINT (538549.7096893654 730521.5596123337)
1489219591,730595.2888137923,538557.6060336033,3,,POINT (538557.6060336033 730595.2888137923)
1489219589,729839.771997269,537523.2681609546,3,,POINT (537523.2681609546 729839.771997269)
1489219985,729666.3461886892,537539.2162058103,3,,POINT (537539.2162058103 729666.3461886892)
1489219890,729702.0707328509,537597.9902418163,4,,POINT (537597.9902418163 729702.0707328509)
1489219590,729929.8410716329,538064.6383563088,1,,POINT (538064.6383563088 729929.8410716329)
1489219784,730586.1081298175,538597.3524517165,3,,POINT (538597.3524517165 730586.1081298175)
1489219595,731348.3063865168,538090.1647339704,3,,POINT (538090.1647339704 731348.3063865168)
1489219817,731440.2827403593,538092.2123198787,3,,POINT (538092.2123198787 731440.2827403593)
1489219899,731348.0263494827,538036.9726991734,1,,POINT (538036.9726991734 731348.0263494827)
1489219683,731348.3310479295,538125.7367449048,1,,POINT (538125.7367449048 731348.3310479295)
1489219601,731642.9228805306,538641.7220984506,1,,POINT (538641.7220984506 731642.9228805306)
1489219913,731623.2007045246,538562.1690633574,3,,POINT (538562.1690633574 731623.2007045246)
1489219603,731144.3129346956,538626.8290005417,3,,POINT (538626.8290005417 731144.3129346956)
1489220040,731166.0012521469,538672.6220456031,3,,POINT (538672.6220456031 731166.0012521469)
1489219958,731193.4788783793,538587.8065917628,3,,POINT (538587.8065917628 731193.4788783793)
1489219741,731136.1371174654,538412.5504989492,3,,POINT (538412.5504989492 731136.1371174654)
1489219606,729541.1664244265,537608.8781152858,3,,POINT (537608.8781152858 729541.1664244265)
1489219895,729480.8977559189,537643.2764757395,3,,POINT (537643.2764757395 729480.8977559189)
1489219902,729577.001930985,537668.1606757944,3,,POINT (537668.1606757944 729577.001930985)
1489219608,731228.8743530893,538332.6529503514,3,,POINT (538332.6529503514 731228.8743530893)
1489219963,731356.7163983915,538324.980705131,3,,POINT (538324.980705131 731356.7163983915)
1489219873,731149.2733459049,538338.0365363046,4,,POINT (538338.0365363046 731149.2733459049)
1489220002,731192.1273038301,538520.6095705838,3,,POINT (538520.6095705838 731192.1273038301)
1489219610,731178.434694302,538762.4390816985,3,,POINT (538762.4390816985 731178.434694302)
1489219650,731063.4640970721,538806.8140878187,1,,POINT (538806.8140878187 731063.4640970721)
1489219716,731185.8329928183,538813.2938698905,1,,POINT (538813.2938698905 731185.8329928183)
1489219614,732287.8951380173,537017.9385930598,2,,POINT (537017.9385930598 732287.8951380173)
1489219632,731472.2480257566,538339.6020416671,3,,POINT (538339.6020416671 731472.2480257566)
1489219810,731367.5704600138,538417.6505315375,3,,POINT (538417.6505315375 731367.5704600138)
1489219714,731518.8497170652,538411.8077352254,3,,POINT (538411.8077352254 731518.8497170652)
1489219865,731526.9221235054,538241.01708226,3,,POINT (538241.01708226 731526.9221235054)
1489219633,729435.0754750611,537739.2604815381,3,,POINT (537739.2604815381 729435.0754750611)
1489219811,729367.9342378274,537762.4324136883,3,,POINT (537762.4324136883 729367.9342378274)
5567087665,729398.9246365051,537752.3737248078,3,,POINT (537752.3737248078 729398.9246365051)
1489219634,731678.5819263884,538034.8757785195,3,,POINT (538034.8757785195 731678.5819263884)
1489219840,731743.8823663851,538035.5159191102,1,,POINT (538035.5159191102 731743.8823663851)
1489219874,731592.3343098009,538116.0831166548,3,,POINT (538116.0831166548 731592.3343098009)
1489219656,731695.5965476971,538180.4342535738,3,,POINT (538180.4342535738 731695.5965476971)
1489219637,730032.9993531073,537962.8560463844,3,,POINT (537962.8560463844 730032.9993531073)
1489219825,729978.4003246465,538010.9359052025,3,,POINT (538010.9359052025 729978.4003246465)
1489219940,730088.6405271365,537919.0867536073,3,,POINT (537919.0867536073 730088.6405271365)
1489219638,731493.4181938042,538529.9270268827,3,,POINT (538529.9270268827 731493.4181938042)
1489219794,731427.3332286793,538577.118958893,3,,POINT (538577.118958893 731427.3332286793)
1489219983,731563.9999104694,538479.1063319795,3,,POINT (538479.1063319795 731563.9999104694)
1489219877,731308.7096669746,538693.2812460592,3,,POINT (538693.2812460592 731308.7096669746)
5574199832,730902.9549663306,538578.0727562357,3,,POINT (538578.0727562357 730902.9549663306)
1489219908,731080.3390649094,538515.9235542434,1,,POINT (538515.9235542434 731080.3390649094)
1489219645,729799.5153893644,537740.2047385293,1,,POINT (537740.2047385293 729799.5153893644)
1489219648,729827.7300417199,537728.6446338,3,,POINT (537728.6446338 729827.7300417199)
1489219647,730273.9233200821,538152.447955333,3,,POINT (538152.447955333 730273.9233200821)
1489219835,730296.2702857007,538176.2765741779,1,,POINT (538176.2765741779 730296.2702857007)
1489219763,729857.7391763395,537802.9979162429,1,,POINT (537802.9979162429 729857.7391763395)
1489219651,731099.9033507191,538701.2876927289,1,,POINT (538701.2876927289 731099.9033507191)
1489219941,731593.8488987063,538227.6172374729,3,,POINT (538227.6172374729 731593.8488987063)
1489219803,731818.791921029,538199.2067336804,3,,POINT (538199.2067336804 731818.791921029)
1489219657,730224.9194367868,537978.7414077563,1,,POINT (537978.7414077563 730224.9194367868)
1489219854,730434.9407637602,537808.8472723323,3,,POINT (537808.8472723323 730434.9407637602)
1489219885,730118.4815689874,537505.9882818458,3,,POINT (537505.9882818458 730118.4815689874)
13805388293,730735.2791595162,538104.5397625145,1,,POINT (538104.5397625145 730735.2791595162)
1489219949,730776.6987803816,538149.1368569722,3,,POINT (538149.1368569722 730776.6987803816)
1489219686,730801.9436648894,538744.4539701815,1,,POINT (538744.4539701815 730801.9436648894)
1489219907,730842.6965206033,538594.7294620395,3,,POINT (538594.7294620395 730842.6965206033)
1489219687,731361.3995234405,538619.2702343874,3,,POINT (538619.2702343874 731361.3995234405)
1489220041,731461.499516172,538650.4607884395,1,,POINT (538650.4607884395 731461.499516172)
1489219693,731253.5617459753,538792.9396612888,1,,POINT (538792.9396612888 731253.5617459753)
1489220018,731255.4657359308,538780.9335590869,3,,POINT (538780.9335590869 731255.4657359308)
1489219694,731361.5601922311,538248.273074928,3,,POINT (538248.273074928 731361.5601922311)
1489219781,731446.7009606919,538244.8423378742,3,,POINT (538244.8423378742 731446.7009606919)
1489219901,731165.7725963228,538250.9406879296,3,,POINT (538250.9406879296 731165.7725963228)
1489219707,731367.2034895625,538493.5591519875,1,,POINT (538493.5591519875 731367.2034895625)
1489219884,731380.1720315831,538511.3360803899,3,,POINT (538511.3360803899 731380.1720315831)
1489219710,729631.1107057815,537984.6338808199,3,,POINT (537984.6338808199 729631.1107057815)
13859725240,729638.7600385759,537967.8701042944,1,,POINT (537967.8701042944 729638.7600385759)
1489219842,729504.9428078308,537935.1305990167,3,,POINT (537935.1305990167 729504.9428078308)
1489219724,731240.0783401525,538703.532494205,3,,POINT (538703.532494205 731240.0783401525)
1489219731,731752.1055849567,538414.7176821181,1,,POINT (538414.7176821181 731752.1055849567)
1489219770,731724.7271314523,538372.9858420278,3,,POINT (538372.9858420278 731724.7271314523)
1489219732,730322.4289309112,536751.7598362154,1,,POINT (536751.7598362154 730322.4289309112)
1489219773,730352.7080448528,537180.3246282774,3,,POINT (537180.3246282774 730352.7080448528)
1489219736,729928.8523195729,537945.4177279631,3,,POINT (537945.4177279631 729928.8523195729)
1489219950,729857.3852183813,537850.9852056998,3,,POINT (537850.9852056998 729857.3852183813)
1489220030,730038.5188176564,537855.0724205632,3,,POINT (537855.0724205632 730038.5188176564)
1489219957,731711.4230587229,538381.2414254057,1,,POINT (538381.2414254057 731711.4230587229)
1489219857,731783.4777001415,538334.0457979107,3,,POINT (538334.0457979107 731783.4777001415)
1489219782,731366.6668251771,538783.7623319906,1,,POINT (538783.7623319906 731366.6668251771)
1489219976,730513.409617453,538593.180718804,1,,POINT (538593.180718804 730513.409617453)
1489220005,730562.9303614111,538728.7705007195,1,,POINT (538728.7705007195 730562.9303614111)
1489219790,731510.5865015602,537990.6100686206,1,,POINT (537990.6100686206 731510.5865015602)
1489219947,731510.6579258041,538093.7884865735,3,,POINT (538093.7884865735 731510.6579258041)
1489219791,729378.5831478275,537702.609374608,3,,POINT (537702.609374608 729378.5831478275)
5567087666,729314.7862016447,537734.246727231,1,,POINT (537734.246727231 729314.7862016447)
1489219972,730000.6240594,537791.6465167241,3,,POINT (537791.6465167241 730000.6240594)
1489219860,731746.133660988,538252.858107125,3,,POINT (538252.858107125 731746.133660988)
1489219805,730165.9070784408,537572.2818424017,3,,POINT (537572.2818424017 730165.9070784408)
1489219832,730528.5514050213,537936.8684600209,3,,POINT (537936.8684600209 730528.5514050213)
5566946936,730515.6034040124,537948.5838317635,1,,POINT (537948.5838317635 730515.6034040124)
5566829123,730736.1384019513,538701.985827891,1,,POINT (538701.985827891 730736.1384019513)
1489219852,731182.1583686996,538015.8082993845,3,,POINT (538015.8082993845 731182.1583686996)
1489219855,730675.8262023178,538452.7998159799,1,,POINT (538452.7998159799 730675.8262023178)
12468242407,731696.2044735169,538512.9274627342,1,,POINT (538512.9274627342 731696.2044735169)
1489219928,731070.4116527322,538309.7597666223,1,,POINT (538309.7597666223 731070.4116527322)
1489220043,729586.446154984,537689.5003217544,1,,POINT (537689.5003217544 729586.446154984)
7330422668,731361.186720406,537090.3371511938,2,,POINT (537090.3371511938 731361.186720406)
1489220047,730687.5682304475,538376.4401417049,1,,POINT (538376.4401417049 730687.5682304475)
1489220016,729835.1605533033,537860.1203422379,1,,POINT (537860.1203422379 729835.1605533033)
5573319721,731223.5132922813,538586.1495030933,1,,POINT (538586.1495030933 731223.5132922813)
1489219997,731074.585081808,536697.4348812536,3,,POINT (536697.4348812536 731074.585081808)
11402441756,730202.8512480116,536719.5058536009,1,,POINT (536719.5058536009 730202.8512480116)
5514247195,731042.239187688,536431.5052763522,2,,POINT (536431.5052763522 731042.239187688)
5514571756,731114.5006256242,537104.9955282232,3,,POINT (537104.9955282232 731114.5006256242)
12468242408,731145.1462780862,538522.5769580532,1,,POINT (538522.5769580532 731145.1462780862)
1489220026,730608.5453036667,538465.592366378,1,,POINT (538465.592366378 730608.5453036667)
13167091275,731980.7068321181,537114.5913325824,2,,POINT (537114.5913325824 731980.7068321181)
1489587694,732631.8272172855,537359.1367468641,1,,POINT (537359.1367468641 732631.8272172855)
1489587731,732700.8354174546,537463.6034380406,3,,POINT (537463.6034380406 732700.8354174546)
1489587704,732906.3135679379,537664.36520233,3,,POINT (537664.36520233 732906.3135679379)
12098783087,732939.9799638577,537542.5076094505,1,,POINT (537542.5076094505 732939.9799638577)
3974132811,733019.8641323008,537579.239763735,4,,POINT (537579.239763735 733019.8641323008)
1489587710,732717.5894079924,537342.906647786,2,,POINT (537342.906647786 732717.5894079924)
1489587719,732794.2832149828,537402.6111821899,1,,POINT (537402.6111821899 732794.2832149828)
1489587726,732564.689970094,537372.1485949261,2,,POINT (537372.1485949261 732564.689970094)
7324468010,732638.2298038392,537669.1697524624,4,,POINT (537669.1697524624 732638.2298038392)
1495740998,729826.7846967396,538865.2573788395,3,,POINT (538865.2573788395 729826.7846967396)
1495688604,730030.7495057115,539170.0588595708,1,,POINT (539170.0588595708 730030.7495057115)
1494232576,729907.3828047242,539019.3759186688,3,,POINT (539019.3759186688 729907.3828047242)
1495688708,729800.5421326577,538945.2876353136,1,,POINT (538945.2876353136 729800.5421326577)
1494232591,730016.0314673432,538961.484654675,3,,POINT (538961.484654675 730016.0314673432)
1494232577,729928.5271347931,538936.6410564653,1,,POINT (538936.6410564653 729928.5271347931)
1495741209,729902.7567339464,538824.2804650271,3,,POINT (538824.2804650271 729902.7567339464)
1494232594,730050.0849140419,539015.4168430989,3,,POINT (539015.4168430989 730050.0849140419)
1495688397,730174.6614672063,538782.5797800893,3,,POINT (538782.5797800893 730174.6614672063)
1494232623,730220.7177668117,538927.0824948087,3,,POINT (538927.0824948087 730220.7177668117)
1494232596,730089.1575547593,539085.3631483662,3,,POINT (539085.3631483662 730089.1575547593)
5573507780,730176.1680334569,539037.2813926386,3,,POINT (539037.2813926386 730176.1680334569)
9526832942,730142.4104533219,539197.7036966883,1,,POINT (539197.7036966883 730142.4104533219)
1494232603,730135.127425609,538700.4739544855,3,,POINT (538700.4739544855 730135.127425609)
1494232612,730180.858978379,538792.3584889806,3,,POINT (538792.3584889806 730180.858978379)
1494232621,730216.8467082314,538846.1123720997,3,,POINT (538846.1123720997 730216.8467082314)
1495688533,730186.7175256242,538870.1104534464,3,,POINT (538870.1104534464 730186.7175256242)
5573507791,730261.8625751785,538816.4661226464,1,,POINT (538816.4661226464 730261.8625751785)
1494232627,730255.4055592244,538987.0165357096,3,,POINT (538987.0165357096 730255.4055592244)
5573507781,730303.8894266435,538999.8272935669,1,,POINT (538999.8272935669 730303.8894266435)
1494232638,730395.791260289,538755.4183886463,3,,POINT (538755.4183886463 730395.791260289)
1494232640,730432.4947111903,538852.1947961489,3,,POINT (538852.1947961489 730432.4947111903)
9399372934,730331.6999576823,538854.8194865229,1,,POINT (538854.8194865229 730331.6999576823)
9399397178,730279.5422471189,538821.0522459736,1,,POINT (538821.0522459736 730279.5422471189)
6811525553,730389.5143765453,538977.6691167995,1,,POINT (538977.6691167995 730389.5143765453)
1495582288,730607.8011801058,539025.843639487,3,traffic_signals,POINT (539025.843639487 730607.8011801058)
1495582302,730521.7608064765,539302.9796159952,3,,POINT (539302.9796159952 730521.7608064765)
13798054066,730516.6193286312,539301.5130715175,1,,POINT (539301.5130715175 730516.6193286312)
1495688381,730706.6318061426,539043.8582403024,3,,POINT (539043.8582403024 730706.6318061426)
1495582342,730615.3577335929,538987.8117059665,4,traffic_signals,POINT (538987.8117059665 730615.3577335929)
10567689614,730419.4225948135,538718.9226477564,3,,POINT (538718.9226477564 730419.4225948135)
1495582319,730535.9104231844,539255.9778696885,4,,POINT (539255.9778696885 730535.9104231844)
5574245138,730526.2039698615,539255.3657554911,3,,POINT (539255.3657554911 730526.2039698615)
1495688610,730655.7778293731,539257.9594945986,3,,POINT (539257.9594945986 730655.7778293731)
1495640238,729909.0726611791,540049.1237793335,3,,POINT (540049.1237793335 729909.0726611791)
5559771091,730594.4864918389,539034.5969875914,3,,POINT (539034.5969875914 730594.4864918389)
1495688544,731294.9926664742,539550.2379960319,3,,POINT (539550.2379960319 731294.9926664742)
1495640180,729453.7047868934,540333.1349390509,3,,POINT (540333.1349390509 729453.7047868934)
1495640193,729471.8357485979,540349.9576444668,3,,POINT (540349.9576444668 729471.8357485979)
1495640481,729435.797213447,540319.4404792115,3,,POINT (540319.4404792115 729435.797213447)
1495640358,729501.0560372416,540278.1263811175,1,,POINT (540278.1263811175 729501.0560372416)
1495640184,729821.4334112211,539945.8177422606,3,,POINT (539945.8177422606 729821.4334112211)
1495640469,729788.295217791,539951.0262928104,1,,POINT (539951.0262928104 729788.295217791)
1495640386,729799.5689747817,539826.0922269745,3,,POINT (539826.0922269745 729799.5689747817)
1495640495,729880.9656715462,539995.2872027542,3,,POINT (539995.2872027542 729880.9656715462)
1495640185,729571.247091796,540163.5287646344,3,,POINT (540163.5287646344 729571.247091796)
1495640323,729547.195806556,540183.809127547,3,,POINT (540183.809127547 729547.195806556)
1495640437,729617.318856868,540142.5912180933,3,,POINT (540142.5912180933 729617.318856868)
4415335150,729452.5592173944,539852.5311136172,3,,POINT (539852.5311136172 729452.5592173944)
1495640192,730074.823323367,540572.9467272324,3,,POINT (540572.9467272324 730074.823323367)
5575961557,730086.5987125258,540530.8098844753,4,,POINT (540530.8098844753 730086.5987125258)
